"PointID"	"x"	"y"	"Conservative_1"	"Conservative_2"	"Conservative_3"	"Conservative_4"	"Surface_Sensitivity"	"Solution_Sensor"
42	6.057599782940000e-01	-5.023717047132008e-02	2.202955709333609e-01	-2.488845361502754e-01	-6.455706830707324e-02	5.587885434461957e-02	1.986970776150762e-02	0.000000000000000e+00	
43	5.902799963950000e-01	-5.127754132827337e-02	2.282103276266685e-01	-2.573567002346049e-01	-6.023559658162095e-02	5.787704078048828e-02	2.206413163472962e-02	0.000000000000000e+00	
44	5.747100114820000e-01	-5.226321052855856e-02	2.358925421292249e-01	-2.655503364014775e-01	-5.583296994889289e-02	5.981977688712743e-02	1.477237500658947e-02	0.000000000000000e+00	
45	5.590599775310000e-01	-5.319293280281171e-02	2.433601084711624e-01	-2.734822734269275e-01	-5.135770473080178e-02	6.170589720337944e-02	-1.715651295716367e-03	0.000000000000000e+00	
46	5.433599948880000e-01	-5.406450955539167e-02	2.506247572502975e-01	-2.811708000413269e-01	-4.681814473763154e-02	6.354366026624989e-02	-1.195947116463645e-02	0.000000000000000e+00	
47	5.276100039480000e-01	-5.487764852084024e-02	2.577121661657623e-01	-2.886430675034151e-01	-4.220698253363248e-02	6.533728573906630e-02	-1.800719203326386e-03	0.000000000000000e+00	
48	5.118399858470000e-01	-5.563058701374807e-02	2.647154443086588e-01	-2.959918757509203e-01	-3.754480587844933e-02	6.710503394401898e-02	2.318237293647690e-02	0.000000000000000e+00	
49	4.960500001910000e-01	-5.632315494934296e-02	2.716899897380636e-01	-3.032757659933488e-01	-3.282455415247446e-02	6.886279002784805e-02	1.659514366201410e-02	0.000000000000000e+00	
50	4.802699983120000e-01	-5.695388516949679e-02	2.786572134271130e-01	-3.105227851247993e-01	-2.802766501327760e-02	7.062642144343499e-02	-6.442747635874024e-02	0.000000000000000e+00	
51	4.645099937920000e-01	-5.752226373484626e-02	2.855169677522241e-01	-3.176289302524052e-01	-2.312195543628445e-02	7.236231480656730e-02	-1.911871612540578e-01	0.000000000000000e+00	
52	4.487800002100000e-01	-5.802770919353967e-02	2.919734446846183e-01	-3.242983729744709e-01	-1.809677637536955e-02	7.399693246497153e-02	-2.624698009610998e-01	0.000000000000000e+00	
53	4.331099987030000e-01	-5.846902238132249e-02	2.977768955956439e-01	-3.302837229304006e-01	-1.295378707490966e-02	7.547017041147493e-02	-1.886455058313723e-01	0.000000000000000e+00	
54	4.174999892710000e-01	-5.884587009595078e-02	3.030727704550201e-01	-3.357300515090048e-01	-7.700728370579757e-03	7.681528263817668e-02	5.809264515267661e-02	0.000000000000000e+00	
55	4.019699990750000e-01	-5.915725985361885e-02	3.083339023545114e-01	-3.411132867198490e-01	-2.316532602325069e-03	7.815472193566414e-02	4.278067885038664e-01	0.000000000000000e+00	
56	3.865399956700000e-01	-5.940221386214067e-02	3.140446178488790e-01	-3.469126575526413e-01	3.226584895482806e-03	7.960779732323041e-02	7.919355664438101e-01	0.000000000000000e+00	
57	3.712300062180000e-01	-5.957976359240414e-02	3.204322088891278e-01	-3.533452871561327e-01	8.977840652359285e-03	8.123560963737700e-02	9.632789268445447e-01	0.000000000000000e+00	
58	3.560400009160000e-01	-5.968905461684583e-02	3.275165984389446e-01	-3.604108124953930e-01	1.496984427016824e-02	8.303269029667749e-02	8.071034298557929e-01	0.000000000000000e+00	
59	3.409900069240000e-01	-5.972888134241310e-02	3.351798546987567e-01	-3.679929346623082e-01	2.125700809879735e-02	8.498075196947191e-02	3.611585094580608e-01	0.000000000000000e+00	
60	3.261100053790000e-01	-5.969810671325157e-02	3.434486621294829e-01	-3.761084589290846e-01	2.786894828046954e-02	8.707171627782319e-02	-2.120070344585070e-01	0.000000000000000e+00	
61	3.113999962810000e-01	-5.959555350835432e-02	3.523056723512332e-01	-3.847510588255210e-01	3.486555228285050e-02	8.931293759652456e-02	-7.376489393424991e-01	0.000000000000000e+00	
62	2.968699932100000e-01	-5.941985979737880e-02	3.616107140625053e-01	-3.937746013906496e-01	4.230903549640440e-02	9.164731344032372e-02	-1.107543788492215e+00	0.000000000000000e+00	
63	2.825500071050000e-01	-5.916994262702006e-02	3.706888079078865e-01	-4.025250333501828e-01	5.024161611886439e-02	9.391404532049322e-02	-1.253796392348332e+00	0.000000000000000e+00	
64	2.684499919410000e-01	-5.884454464531172e-02	3.782483111607638e-01	-4.097209271847240e-01	5.867458023466607e-02	9.576786885885238e-02	-1.139186273713473e+00	0.000000000000000e+00	
65	2.545700073240000e-01	-5.844202369078209e-02	3.824464106696268e-01	-4.135584379043858e-01	6.751709197584514e-02	9.676600558850001e-02	-7.629860892912953e-01	0.000000000000000e+00	
66	2.409400045870000e-01	-5.796158394932115e-02	3.815967132371780e-01	-4.123631463837531e-01	7.662636714099015e-02	9.647832561595905e-02	-1.999488984656851e-01	0.000000000000000e+00	
67	2.275699973110000e-01	-5.740201458037580e-02	3.748843007286709e-01	-4.053337600178566e-01	8.584922547614902e-02	9.474113619304912e-02	3.991620850043076e-01	0.000000000000000e+00	
68	2.144699990750000e-01	-5.676211257251906e-02	3.632438594955493e-01	-3.933528854385385e-01	9.514179658298279e-02	9.178013428568249e-02	8.211573571161437e-01	0.000000000000000e+00	
69	2.016600072380000e-01	-5.604130191486001e-02	3.490760384958512e-01	-3.787710239699517e-01	1.046758841192829e-01	8.822281344544566e-02	9.102161404478274e-01	0.000000000000000e+00	
70	1.891400069000000e-01	-5.523800876323365e-02	3.352737792501947e-01	-3.643975024813719e-01	1.147368226240439e-01	8.475700383432237e-02	6.503533628433187e-01	0.000000000000000e+00	
71	1.769299954180000e-01	-5.435194258582834e-02	3.235718181453942e-01	-3.519304988260077e-01	1.255975871810919e-01	8.181542603280009e-02	2.065674477409209e-01	0.000000000000000e+00	
72	1.650400012730000e-01	-5.338239713514144e-02	3.137661756262314e-01	-3.411371786714204e-01	1.373301284309756e-01	7.932329022092123e-02	-1.616506493332877e-01	0.000000000000000e+00	
73	1.534900069240000e-01	-5.232974737468766e-02	3.041291769028621e-01	-3.302875607336567e-01	1.497462826141542e-01	7.685255690971599e-02	-2.641750316767090e-01	0.000000000000000e+00	
74	1.422899961470000e-01	-5.119386225241651e-02	2.928329017705898e-01	-3.175385798261372e-01	1.626163538508951e-01	7.396367805214166e-02	-1.355952505550549e-01	0.000000000000000e+00	
75	1.314399987460000e-01	-4.997362959196392e-02	2.793269743058539e-01	-3.022827578575698e-01	1.758619792826890e-01	7.051589416422373e-02	2.149888813612120e-02	0.000000000000000e+00	
76	1.209499984980000e-01	-4.866896128089829e-02	2.640870407550688e-01	-2.849398811643741e-01	1.896204187675503e-01	6.665105989381236e-02	6.136816454411358e-02	0.000000000000000e+00	
77	1.108499988910000e-01	-4.728282857727006e-02	2.476847370337208e-01	-2.660025809948126e-01	2.040681055336336e-01	6.248979337627579e-02	2.053323586617893e-02	0.000000000000000e+00	
78	1.011300012470000e-01	-4.581320656320716e-02	2.300663590377026e-01	-2.453436467116643e-01	2.192006038455290e-01	5.802302401602390e-02	-1.071214500441624e-02	0.000000000000000e+00	
79	9.181000292300000e-02	-4.426238647457827e-02	2.110257045134299e-01	-2.226607378391839e-01	2.349949291069560e-01	5.319829347452795e-02	-2.062914368279848e-02	0.000000000000000e+00	
80	8.290000259900000e-02	-4.263165490128405e-02	1.904290700001030e-01	-1.977009367080604e-01	2.514672327970345e-01	4.798787257756007e-02	-2.562854401267693e-02	0.000000000000000e+00	
81	7.440000027400000e-02	-4.092052746899970e-02	1.681833082906262e-01	-1.702310404741559e-01	2.686178456836834e-01	4.236584533513431e-02	-3.037312389947918e-02	0.000000000000000e+00	
82	6.633000075800000e-02	-3.913271082085108e-02	1.441346041893765e-01	-1.399168409240861e-01	2.864678735938607e-01	3.630180304349340e-02	-2.640041377565247e-02	0.000000000000000e+00	
83	5.869000032500000e-02	-3.726805472652900e-02	1.180557589195137e-01	-1.063099245429828e-01	3.049391469272189e-01	2.973737762434508e-02	3.230916616627737e-03	0.000000000000000e+00	
84	5.149000138000000e-02	-3.532872544501461e-02	8.967179649258088e-02	-6.886632688856513e-02	3.239308109799840e-01	2.261794599004676e-02	3.478397141317662e-02	0.000000000000000e+00	
85	4.473999887700000e-02	-3.331737950395130e-02	5.875599060516792e-02	-2.700155284179973e-02	3.432995768885999e-01	1.487622800534944e-02	7.652521839004404e-02	0.000000000000000e+00	
86	3.844000026600000e-02	-3.123382986298799e-02	2.492281882152499e-02	2.011500031403306e-02	3.627599943711528e-01	6.443059060069633e-03	1.582621988287196e-01	0.000000000000000e+00	
87	3.260000050100000e-02	-2.908102531078346e-02	-1.209671962931917e-02	7.329221424518598e-02	3.818503529432437e-01	-2.750843010538602e-03	2.749560715904388e-01	0.000000000000000e+00	
88	2.723000012300000e-02	-2.686273125325214e-02	-5.279408962432496e-02	1.337297958390039e-01	3.998086848734652e-01	-1.278974278782035e-02	4.557096759458575e-01	0.000000000000000e+00	
89	2.232000045500000e-02	-2.457399718955325e-02	-9.740147065851518e-02	2.025070688123559e-01	4.154788541103274e-01	-2.376923382228178e-02	7.697712775267936e-01	0.000000000000000e+00	
90	1.789999939500000e-02	-2.222879224956695e-02	-1.463388807504639e-01	2.811030779670915e-01	4.271109789979277e-01	-3.564796456598689e-02	1.249270982279469e+00	0.000000000000000e+00	
91	1.394999958600000e-02	-1.981633618498923e-02	-1.994037036472593e-01	3.702334153025154e-01	4.317830614035303e-01	-4.853918493644151e-02	1.949790148925871e+00	0.000000000000000e+00	
92	1.049000024800000e-02	-1.734776605396780e-02	-2.566351039820821e-01	4.714452369434680e-01	4.256213230548136e-01	-6.214814142051202e-02	3.034571242456699e+00	0.000000000000000e+00	
93	7.519999985000000e-03	-1.482383722720825e-02	-3.157128479419867e-01	5.819664402915051e-01	4.032689954881581e-01	-7.619673134231034e-02	4.118715438226649e+00	0.000000000000000e+00	
94	5.040000193000000e-03	-1.224448292894072e-02	-3.750772701364143e-01	7.003502332976151e-01	3.576640131220353e-01	-8.980831429333304e-02	4.539233765892476e+00	0.000000000000000e+00	
95	3.049999941000000e-03	-9.607783248476991e-03	-4.270870269769006e-01	8.159928967421055e-01	2.815618127463886e-01	-1.021334398694892e-01	5.034657293377356e+00	0.000000000000000e+00	
96	1.560000004000000e-03	-6.928202521910141e-03	-4.685547043297114e-01	9.171839980978064e-01	1.715804656448007e-01	-1.106821093220933e-01	4.418267246517979e+00	0.000000000000000e+00	
97	5.600000150000000e-04	-4.183622612121464e-03	-4.959297309444373e-01	9.831272948881532e-01	4.162847808950353e-02	-1.118017833388577e-01	1.194401767332212e+01	0.000000000000000e+00	
98	5.999999800000000e-05	-1.378924283372095e-03	-4.926517876178890e-01	1.008463901364972e+00	-1.031120892409453e-01	-1.081297965363243e-01	7.646963053009849e+00	0.000000000000000e+00	
99	0.000000000000000e+00	0.000000000000000e+00	-4.644900508374399e-01	9.924661141200237e-01	-2.021150990742742e-01	-1.042756071060567e-01	-7.457957500989432e+00	0.000000000000000e+00	
100	5.999999800000000e-05	1.261441469214579e-03	-4.259345853374359e-01	9.351614178924531e-01	-2.948938554109103e-01	-9.739839280030740e-02	3.029709215921134e+01	0.000000000000000e+00	
101	5.600000150000000e-04	3.615991668711517e-03	-3.383505741624140e-01	8.109325372442263e-01	-4.655287739304638e-01	-7.314854849432000e-02	3.238851624750294e+01	0.000000000000000e+00	
102	1.560000004000000e-03	5.773146062367502e-03	-1.967848414696926e-01	5.842031001784965e-01	-6.199466975846557e-01	-3.780769983674453e-02	2.269647727797132e+01	0.000000000000000e+00	
103	3.049999941000000e-03	7.785452997804672e-03	-4.475815499929289e-02	3.483208361135173e-01	-6.836213100629985e-01	-2.197187042841854e-03	1.812518527535957e+01	0.000000000000000e+00	
104	5.040000193000000e-03	9.698074595055707e-03	9.491182136212979e-02	1.321606217197180e-01	-6.843223198636206e-01	3.025480272682857e-02	9.744113905998432e+00	0.000000000000000e+00	
105	7.519999985000000e-03	1.151876249542819e-02	2.121471506668154e-01	-4.262071374734375e-02	-6.493293732422101e-01	5.708247573143323e-02	4.940040817511141e+00	0.000000000000000e+00	
106	1.049000024800000e-02	1.326236043249293e-02	2.979490215067376e-01	-1.705231992995602e-01	-5.946139427587718e-01	7.685816768036988e-02	7.183930203203720e-01	0.000000000000000e+00	
107	1.394999958600000e-02	1.493918898923951e-02	3.506646268425355e-01	-2.554062251613993e-01	-5.312425413841553e-01	8.903340637332140e-02	-2.543961080216496e+00	0.000000000000000e+00	
108	1.789999939500000e-02	1.655694225236315e-02	3.822840116117703e-01	-3.112860975697561e-01	-4.707373097815217e-01	9.657649825695371e-02	-1.130199294628288e+00	0.000000000000000e+00	
109	2.232000045500000e-02	1.811500877416710e-02	4.131332637016450e-01	-3.587963168458873e-01	-4.213531892960083e-01	1.039499554299073e-01	3.931714824964897e+00	0.000000000000000e+00	
110	2.723000012300000e-02	1.962629358367201e-02	4.522322412744643e-01	-4.085170789837522e-01	-3.834574724649880e-01	1.135096537516678e-01	7.559166186591740e+00	0.000000000000000e+00	
111	3.260000050100000e-02	2.108645407007824e-02	4.912309612896412e-01	-4.549169461917819e-01	-3.514219554595229e-01	1.232009862022725e-01	6.898240000645691e+00	0.000000000000000e+00	
112	3.844000026600000e-02	2.250297186945263e-02	5.174539305851509e-01	-4.875889982022186e-01	-3.205667977888202e-01	1.299282424184104e-01	3.308646678599868e+00	0.000000000000000e+00	
113	4.473999887700000e-02	2.387701723314758e-02	5.258614375988506e-01	-5.022789170361732e-01	-2.899230738662061e-01	1.322917123396793e-01	-3.946009190305104e-01	0.000000000000000e+00	
114	5.149000138000000e-02	2.520981133109060e-02	5.202891893394530e-01	-5.026213490376804e-01	-2.608510197315574e-01	1.311112457716969e-01	-2.466922340852755e+00	0.000000000000000e+00	
115	5.869000032500000e-02	2.650423265637961e-02	5.077715938554488e-01	-4.952910801776599e-01	-2.346523832244324e-01	1.280831366866026e-01	-2.955515325581747e+00	0.000000000000000e+00	
116	6.633000075800000e-02	2.776090388205910e-02	4.932202373143920e-01	-4.851043061420151e-01	-2.116427916157185e-01	1.244697595774309e-01	-2.711266580056627e+00	0.000000000000000e+00	
117	7.440000027400000e-02	2.898041653160036e-02	4.786734607029343e-01	-4.742031517431126e-01	-1.914682283208242e-01	1.208190100066922e-01	-2.344553182025884e+00	0.000000000000000e+00	
118	8.290000259900000e-02	3.016463498881683e-02	4.648478587003493e-01	-4.634248474154894e-01	-1.737235430173542e-01	1.173287694962826e-01	-2.065571466090283e+00	0.000000000000000e+00	
119	9.181000292300000e-02	3.131245897656189e-02	4.520723320026011e-01	-4.532187143796881e-01	-1.580194742276115e-01	1.141068760017985e-01	-1.845248012877928e+00	0.000000000000000e+00	
120	1.011300012470000e-01	3.242541144308082e-02	4.403944714668691e-01	-4.437143920532691e-01	-1.440151039889920e-01	1.111532977391684e-01	-1.587332161349758e+00	0.000000000000000e+00	
121	1.108499988910000e-01	3.350351674560570e-02	4.294518701151014e-01	-4.346513660262832e-01	-1.313891737541535e-01	1.083956183727362e-01	-1.257006102448903e+00	0.000000000000000e+00	
122	1.209499984980000e-01	3.454574158831437e-02	4.190973724631467e-01	-4.259321032026516e-01	-1.199170281789662e-01	1.057831136107178e-01	-9.124247272083986e-01	0.000000000000000e+00	
123	1.314399987460000e-01	3.555403603731296e-02	4.096276158372380e-01	-4.178671720286544e-01	-1.095095484690223e-01	1.033882440531133e-01	-6.491921360546095e-01	0.000000000000000e+00	
124	1.422899961470000e-01	3.652627827256900e-02	4.014136093023006e-01	-4.108395595013862e-01	-1.000665831922728e-01	1.013053083895799e-01	-4.918152004379880e-01	0.000000000000000e+00	
125	1.534900069240000e-01	3.746237287392044e-02	3.945266908781792e-01	-4.049490968441348e-01	-9.144301792924682e-02	9.955502692530123e-02	-3.806607331343329e-01	0.000000000000000e+00	
126	1.650400012730000e-01	3.836285966150682e-02	3.886559827611402e-01	-3.999310286055529e-01	-8.347732115066675e-02	9.806794835661362e-02	-2.824992232596961e-01	0.000000000000000e+00	
127	1.769299954180000e-01	3.922726117625175e-02	3.834675865651264e-01	-3.954880777508744e-01	-7.602613117892613e-02	9.676192747345816e-02	-1.798318090338637e-01	0.000000000000000e+00	
128	1.891400069000000e-01	4.005434467979893e-02	3.788816115506741e-01	-3.915479793981873e-01	-6.902601786073689e-02	9.560226452989375e-02	-5.274762195468143e-02	0.000000000000000e+00	
129	2.016600072380000e-01	4.084355510443034e-02	3.749667086925639e-01	-3.881892356090153e-01	-6.244244728919470e-02	9.461195729432237e-02	1.092174707469492e-01	0.000000000000000e+00	
130	2.144699990750000e-01	4.159364352126094e-02	3.718172319989295e-01	-3.855109906100919e-01	-5.621216744306051e-02	9.381391436804588e-02	2.805030045888230e-01	0.000000000000000e+00	
131	2.275699973110000e-01	4.230443419665431e-02	3.694050815963353e-01	-3.834915325978314e-01	-5.028317520575969e-02	9.319758438929079e-02	4.296505382450479e-01	0.000000000000000e+00	
132	2.409400045870000e-01	4.297446967408337e-02	3.676317731283340e-01	-3.820525124203983e-01	-4.458742194245394e-02	9.274993105522805e-02	5.407239191195938e-01	0.000000000000000e+00	
133	2.545700073240000e-01	4.360273626448018e-02	3.664408397785364e-01	-3.811345186349979e-01	-3.907773221508475e-02	9.244064187234412e-02	6.150655203649681e-01	0.000000000000000e+00	
134	2.684499919410000e-01	4.418805056872095e-02	3.656824174731138e-01	-3.806102319867390e-01	-3.371609847276049e-02	9.225031943890412e-02	6.573138372794410e-01	0.000000000000000e+00	
135	2.825500071050000e-01	4.472832643968201e-02	3.652360357575760e-01	-3.803574336462481e-01	-2.843786911504430e-02	9.213208891811153e-02	6.776024886745029e-01	0.000000000000000e+00	
136	2.968699932100000e-01	4.522257145133499e-02	3.649173901791638e-01	-3.802109012930477e-01	-2.320936468476401e-02	9.205566595618379e-02	7.294252430817381e-01	0.000000000000000e+00	
137	3.113999962810000e-01	4.566916573067201e-02	3.647124284134190e-01	-3.801485328525055e-01	-1.797853530590967e-02	9.200197996335746e-02	9.223202121147526e-01	0.000000000000000e+00	
138	3.261100053790000e-01	4.606579224600628e-02	3.646620572293238e-01	-3.802172895053725e-01	-1.273273452414509e-02	9.198991446203186e-02	1.366895125840307e+00	0.000000000000000e+00	
139	3.409900069240000e-01	4.641066820217039e-02	3.649460432164358e-01	-3.805844674941018e-01	-7.466617289896350e-03	9.205199126538052e-02	1.998979236584723e+00	0.000000000000000e+00	
140	3.560400009160000e-01	4.670199497045720e-02	3.656911201310649e-01	-3.813820501790295e-01	-2.200440945062389e-03	9.222686421268209e-02	2.449413325231266e+00	0.000000000000000e+00	
141	3.712300062180000e-01	4.693722692334962e-02	3.669020500814598e-01	-3.826197822141405e-01	3.077103463931174e-03	9.251434380471069e-02	2.243847882894840e+00	0.000000000000000e+00	
142	3.865399956700000e-01	4.711404953695383e-02	3.680992753598179e-01	-3.838283079101832e-01	8.402609386729057e-03	9.279241656225914e-02	1.302449351592171e+00	0.000000000000000e+00	
143	4.019699990750000e-01	4.723025958268010e-02	3.679484478889317e-01	-3.836778741377713e-01	1.383253918016657e-02	9.274145254828804e-02	-2.240342069750421e-02	0.000000000000000e+00	
144	4.174999892710000e-01	4.728331968652687e-02	3.643317161887579e-01	-3.800433461880889e-01	1.946935547404701e-02	9.183782934202482e-02	-1.321589091605342e+00	0.000000000000000e+00	
145	4.331099987030000e-01	4.727073680946189e-02	3.553994735517890e-01	-3.710917289809609e-01	2.540600143439252e-02	8.962465598329272e-02	-2.285536177217177e+00	0.000000000000000e+00	
146	4.487800002100000e-01	4.719009693256476e-02	3.411905516916281e-01	-3.568877793934138e-01	3.159077781420293e-02	8.608854937185190e-02	-2.682005539717444e+00	0.000000000000000e+00	
